"id","week1_visit","week2_visit","week3_visit","week4_visit","online_trans","online_spend","year_mo"
8137,62,12,7,13,31,506.866595430177,"2014_apr"
8137,12,48,181,0,73,1551.44333265724,"2014_may"
8137,1,9,1,49,22,399.233710538389,"2014_jun"
8137,1,0,0,6,3,60.0532842364537,"2014_jul"
8137,20,7,42,0,19,385.004985648472,"2014_aug"
8137,3,0,1,78,31,558.802363681801,"2014_sep"
8137,0,101,14,0,28,465.420505952549,"2014_oct"
8137,1,46,28,2,26,564.529275946438,"2014_nov"
8137,23,0,80,1,38,770.60593708438,"2014_dec"
8137,373,0,0,7,118,2305.68177674371,"2015_jan"
8137,0,1,82,0,30,632.115669385567,"2015_feb"
8137,10,1,26,17,12,235.992033344302,"2015_mar"
8137,1,61,28,86,43,849.253560817609,"2015_apr"
8137,6,1,54,59,33,700.920458504355,"2015_may"
8137,0,0,6,0,1,23.8798202512292,"2015_jun"
8137,5,0,24,41,20,448.535304184087,"2015_jul"
8137,2,8,0,6,6,111.021789242993,"2015_aug"
8137,2,43,3,52,31,658.133022906875,"2015_sep"
8137,2,16,1,4,8,178.122902524662,"2015_oct"
8137,6,10,1,67,28,535.070220721167,"2015_nov"
8137,0,0,2,30,10,186.733013965191,"2015_dec"
8138,0,0,0,18,2,45.9475161536943,"2014_jan"
8138,123,0,3,40,48,929.815909964026,"2014_feb"
8138,108,0,6,0,34,652.111927878323,"2014_mar"
8138,8,34,0,1,14,268.870396116958,"2014_apr"
8138,5,54,3,2,15,315.893541148607,"2014_may"
8138,15,10,2,0,9,151.180207310001,"2014_jun"
8138,2,24,5,10,13,255.589988009748,"2014_jul"
8138,5,0,0,23,13,261.72127079372,"2014_aug"
8138,1,1,4,7,3,49.9619514781562,"2014_sep"
8138,159,6,3,16,60,1223.38441262409,"2014_oct"
8138,24,0,75,7,33,629.914097580342,"2014_nov"
8138,71,20,1,51,37,707.332054571821,"2014_dec"
8138,59,53,0,14,40,831.614785939379,"2015_jan"
8138,21,0,13,3,11,239.085122100606,"2015_feb"
8138,63,0,3,0,15,267.25838826916,"2015_mar"
8138,1,0,3,0,0,0,"2015_apr"
8138,37,1,6,0,8,147.546561688633,"2015_may"
8138,27,4,0,9,9,176.921949751501,"2015_jun"
8138,0,0,4,0,2,39.0416605767487,"2015_jul"
8138,3,0,0,29,11,237.986308115328,"2015_aug"
8138,13,12,11,2,10,196.269448986751,"2015_sep"
8138,12,22,13,36,26,550.25207435091,"2015_oct"
8138,0,8,22,0,5,110.164979647993,"2015_nov"
8138,12,15,24,0,12,243.828767586545,"2015_dec"
8139,0,4,29,46,24,504.476015853431,"2014_jan"
8139,51,0,40,3,34,665.935104018595,"2014_feb"
8139,11,19,2,0,10,165.356257228379,"2014_mar"
8139,18,25,39,0,30,619.93770137131,"2014_apr"
8139,2,2,0,8,4,62.920394023654,"2014_may"
8139,9,123,222,0,91,1594.97125119782,"2014_jun"
8139,0,50,35,24,29,627.254639717848,"2014_jul"
8139,31,0,0,0,6,111.3156722657,"2014_aug"
8139,25,63,248,22,124,2186.42210511818,"2014_sep"
8139,9,3,15,0,11,210.706171686219,"2014_oct"
8139,18,18,3,0,11,194.17878297929,"2014_nov"
8139,1,10,48,10,22,444.89599375068,"2014_dec"
8139,98,0,20,119,70,1468.48714748135,"2015_jan"
8139,15,6,16,0,9,185.620910764924,"2015_feb"
8139,18,101,53,0,58,1351.37133071762,"2015_mar"
8139,4,9,0,31,18,358.650836154001,"2015_apr"
8139,5,2,3,38,16,291.5220628305,"2015_may"
8139,0,0,14,21,14,255.877285543174,"2015_jun"
8139,29,7,38,28,39,1016.26348586438,"2015_jul"
8139,84,11,59,0,45,1013.56428349484,"2015_aug"
8139,0,74,1,10,28,568.402150228167,"2015_sep"
8139,18,6,1,28,16,351.321790241676,"2015_oct"
8139,0,16,166,0,63,1609.26169010118,"2015_nov"
8139,0,2,23,108,38,814.924985564619,"2015_dec"
8140,78,0,2,10,30,692.506669126129,"2014_jan"
8140,0,27,168,0,62,1283.84920806823,"2014_feb"
8140,91,0,20,196,100,2102.77904433818,"2014_mar"
8140,2,10,1,15,8,161.207701747158,"2014_apr"
8140,5,103,0,2,25,476.460473572569,"2014_may"
8140,112,4,8,28,45,1024.89502295807,"2014_jun"
8140,1,0,93,97,60,1150.62557557753,"2014_jul"
8140,0,2,0,1,2,35.9244690056565,"2014_aug"
8140,2,11,13,5,9,208.327970449412,"2014_sep"
8140,46,49,23,35,53,1140.89412646233,"2014_oct"
8140,32,90,1,104,66,1459.29702232037,"2014_nov"
8140,0,22,1,4,4,79.9790726093096,"2014_dec"
8140,6,106,68,1,57,1044.56342758243,"2015_jan"
8140,0,0,0,0,0,0,"2015_feb"
8140,0,13,1,49,21,394.498729260198,"2015_mar"
8140,66,145,22,24,73,1458.01866281759,"2015_apr"
8140,0,14,7,0,9,188.828932470263,"2015_may"
8140,31,9,0,36,22,441.586571331234,"2015_jun"
8140,100,6,6,0,40,869.063074121608,"2015_jul"
8140,0,0,31,0,11,207.882808100648,"2015_aug"
8140,28,0,33,1,18,398.978423626472,"2015_sep"
8140,3,30,80,126,79,1378.71891151747,"2015_oct"
8140,46,0,10,5,26,636.434199325011,"2015_nov"
8140,8,2,1,18,11,211.139675975794,"2015_dec"
8141,17,4,113,1,28,702.419212828235,"2014_jan"
8141,0,0,106,0,22,398.322572247963,"2014_feb"
8141,145,4,0,0,28,582.600702018886,"2014_mar"
8141,102,4,0,12,39,829.180840687027,"2014_apr"
8141,5,2,69,110,50,941.655304949282,"2014_may"
8141,58,45,3,44,43,760.27068095448,"2014_jun"
8141,1,2,30,27,23,406.975893170592,"2014_jul"
8141,3,13,14,30,23,417.274365216446,"2014_aug"
8141,11,19,0,201,61,1215.54772565062,"2014_sep"
8141,7,6,129,81,70,1418.7654227521,"2014_oct"
8141,25,2,9,5,8,144.427547965971,"2014_nov"
8141,1,35,65,1,31,631.430988528042,"2014_dec"
8141,1,0,4,1,1,19.091701288459,"2015_jan"
8141,0,2,1,2,2,35.1728451549377,"2015_feb"
8141,0,25,0,31,13,237.669802060443,"2015_mar"
8141,141,1,0,25,45,1021.51075865504,"2015_apr"
8141,1,4,123,17,41,898.306228563581,"2015_may"
8141,0,0,10,67,25,510.133733490309,"2015_jun"
8141,62,8,0,138,64,1315.97828759756,"2015_jul"
8141,0,4,3,2,0,0,"2015_aug"
8141,28,53,271,104,128,2553.78437387409,"2015_sep"
8141,1,2,4,2,3,65.1973784066123,"2015_oct"
8141,14,99,32,0,46,988.809734082326,"2015_nov"
8141,40,0,1,0,12,272.004282612437,"2015_dec"
8142,9,1,20,6,7,132.906021876602,"2014_jan"
8142,37,0,7,3,14,267.802550349266,"2014_feb"
8142,1,0,1,0,0,0,"2014_mar"
8142,3,121,0,1,40,772.896099506255,"2014_apr"
8142,24,4,17,3,11,192.427398644784,"2014_may"
8142,2,30,14,56,32,568.284733477753,"2014_jun"
8142,41,93,6,84,65,1285.14852788935,"2014_jul"
8142,2,77,4,6,30,624.706420688547,"2014_aug"
8142,67,55,10,30,49,1101.84288759736,"2014_sep"
8142,39,1,0,6,18,375.7393167773,"2014_oct"
8142,36,4,22,8,20,374.691766539223,"2014_nov"
8142,69,22,131,9,73,1670.66331433219,"2014_dec"
8142,0,26,0,62,27,538.672784276382,"2015_jan"
8142,11,95,0,0,45,934.610004084329,"2015_feb"
8142,11,63,1,24,37,832.945073911683,"2015_mar"
8142,1,38,1,0,13,323.766797007894,"2015_apr"
8142,54,220,25,2,89,1937.66608537588,"2015_may"
8142,67,0,42,59,44,1059.28184492738,"2015_jun"
8142,47,1,11,58,41,898.855458952581,"2015_jul"
8142,15,1,7,7,7,122.771409198533,"2015_aug"
8142,57,6,36,1,25,596.419049908466,"2015_sep"
8142,0,5,1,0,1,20.4654233810214,"2015_oct"
8142,13,33,41,44,44,937.969847244824,"2015_nov"
8142,1,2,2,10,4,83.5960652299348,"2015_dec"
8143,59,74,82,21,61,1186.63831103391,"2014_jan"
8143,1,0,0,0,0,0,"2014_feb"
8143,1,20,58,95,44,865.239510621399,"2014_mar"
8143,0,8,23,0,9,163.273915040296,"2014_apr"
8143,0,96,6,0,32,607.351063140235,"2014_may"
8143,46,48,0,0,28,552.838129113024,"2014_jun"
8143,22,4,1,23,19,354.834869293334,"2014_jul"
8143,0,14,137,2,45,799.693484959481,"2014_aug"
8143,2,9,11,3,9,177.125072135371,"2014_sep"
8143,0,57,182,2,70,1351.13223683403,"2014_oct"
8143,44,10,3,26,16,341.045641111214,"2014_nov"
8143,83,2,11,0,22,506.139491525902,"2014_dec"
8143,0,2,12,0,3,62.2313521476171,"2015_jan"
8143,30,0,0,5,11,215.75888315912,"2015_feb"
8143,3,87,0,1,34,689.626054838384,"2015_mar"
8143,123,0,0,5,36,777.28956578901,"2015_apr"
8143,6,22,4,9,15,288.995679570105,"2015_may"
8143,92,0,5,42,46,947.29011606553,"2015_jun"
8143,7,0,98,0,39,617.382305116369,"2015_jul"
8143,18,123,4,0,48,1052.74931943426,"2015_aug"
8143,2,0,0,7,6,115.245876246815,"2015_sep"
8143,0,105,5,19,35,644.643144431916,"2015_oct"
8143,7,13,0,18,14,279.409668196608,"2015_nov"
8143,43,113,1,8,45,990.497974049753,"2015_dec"
8144,18,1,0,28,16,305.700744787704,"2014_jan"
8144,120,0,29,7,45,1152.1566166542,"2014_feb"
8144,13,7,0,11,8,144.371615783767,"2014_mar"
8144,58,0,69,63,63,1178.31409008082,"2014_apr"
8144,0,4,19,41,12,226.106504482604,"2014_may"
8144,14,0,28,12,15,306.833884241907,"2014_jun"
8144,14,11,0,2,9,181.080256806495,"2014_jul"
8144,1,10,0,18,10,218.958613434495,"2014_aug"
8144,0,24,1,0,8,137.643152773599,"2014_sep"
8144,0,0,0,28,8,184.370619508262,"2014_oct"
8144,64,11,338,23,125,2084.01243721044,"2014_nov"
8144,54,42,37,4,47,891.390643936197,"2014_dec"
8144,0,0,7,9,3,69.6117168744789,"2015_jan"
8144,27,10,0,20,19,401.122313372649,"2015_feb"
8144,0,4,4,6,6,124.122091615646,"2015_mar"
8144,0,0,7,47,20,434.506234278626,"2015_apr"
8144,6,14,0,0,9,157.17956678198,"2015_may"
8144,13,3,0,4,6,111.536001399632,"2015_jun"
8144,28,238,1,19,85,1571.41066866158,"2015_jul"
8144,13,23,4,7,17,360.920770586996,"2015_aug"
8144,0,0,0,1,0,0,"2015_sep"
8144,3,85,11,63,47,997.204549749776,"2015_oct"
8144,26,4,0,9,13,304.34233487117,"2015_nov"
8144,1,0,2,7,5,115.696373822128,"2015_dec"
8145,18,0,246,2,76,1657.03425778651,"2014_jan"
8145,62,12,0,2,19,463.200249677856,"2014_feb"
8145,14,30,106,0,53,997.016578666662,"2014_mar"
8145,0,17,23,0,12,218.430568705379,"2014_apr"
8145,30,0,59,107,58,1257.95396575909,"2014_may"
8145,62,12,0,45,36,746.652365558711,"2014_jun"
8145,44,15,0,0,19,368.944750034968,"2014_jul"
8145,46,191,29,57,99,1787.90480177326,"2014_aug"
8145,7,19,36,0,21,386.562122064037,"2014_sep"
8145,176,2,46,9,63,1084.23524183869,"2014_oct"
8145,1,0,0,1,1,19.7105400431338,"2014_nov"
8145,8,0,21,23,13,250.068723214163,"2014_dec"
8145,46,1,1,79,39,644.366289581615,"2015_jan"
8145,20,0,31,130,59,1145.86653163524,"2015_feb"
8145,0,37,1,4,17,318.334612770665,"2015_mar"
8145,13,40,0,1,16,344.220841937921,"2015_apr"
8145,0,0,134,62,52,1065.6827769261,"2015_may"
8145,70,120,0,0,54,1170.32274130381,"2015_jun"
8145,33,2,1,26,15,293.739436867721,"2015_jul"
8145,7,1,123,5,38,846.577507206209,"2015_aug"
8145,61,2,0,4,13,262.474113116187,"2015_sep"
8145,0,61,17,46,44,893.009470309301,"2015_oct"
8145,61,42,100,1,64,1389.63717489171,"2015_nov"
8145,115,1,0,0,37,706.171504062623,"2015_dec"
8146,50,22,14,8,24,449.882570761878,"2014_jan"
8146,5,3,85,3,32,688.442725194457,"2014_feb"
8146,12,63,1,10,26,505.385456429971,"2014_mar"
8146,4,0,28,NA,17,423.439207541643,"2014_apr"
8146,0,1,9,172,51,1190.10755519116,"2014_may"
8146,38,5,27,17,19,337.05763228108,"2014_jun"
8146,0,4,3,0,1,19.2910427636412,"2014_jul"
8146,1,0,43,8,18,446.161959253359,"2014_aug"
8146,7,7,1,41,20,384.078109568062,"2014_sep"
8146,43,0,0,13,16,332.183907477,"2014_oct"
8146,18,0,5,0,7,140.954317707916,"2014_nov"
8146,5,24,4,0,12,239.0565635713,"2014_dec"
8146,9,0,2,63,24,566.062265445467,"2015_jan"
8146,1,15,265,1,94,1834.31984916076,"2015_feb"
8146,32,9,6,1,18,448.848285360849,"2015_mar"
8146,0,0,19,21,14,283.292624157284,"2015_apr"
8146,2,1,3,0,1,19.5287752837738,"2015_may"
8146,0,77,2,29,36,653.746996439249,"2015_jun"
8146,36,3,10,27,14,312.987327441097,"2015_jul"
8146,142,54,34,1,70,1390.98587780344,"2015_aug"
8146,1,0,5,0,1,22.3114929273832,"2015_sep"
8146,27,0,0,1,8,162.749155713836,"2015_oct"
8146,43,0,15,1,11,210.210663078006,"2015_nov"
8146,0,27,35,2,23,500.75083996362,"2015_dec"
8147,10,14,0,64,21,474.848566916482,"2014_jan"
8147,0,0,25,0,5,108.4571346836,"2014_feb"
8147,22,48,86,1,47,772.798326411896,"2014_mar"
8147,0,0,38,0,17,322.824238784996,"2014_apr"
8147,72,128,4,0,52,940.88584762516,"2014_may"
8147,19,8,35,4,21,440.047003134662,"2014_jun"
8147,2,0,145,0,49,888.064206345477,"2014_jul"
8147,39,0,146,74,80,1532.49021895021,"2014_aug"
8147,172,0,8,8,47,882.739480931264,"2014_sep"
8147,13,18,11,1,9,164.311745579836,"2014_oct"
8147,7,0,94,0,33,613.623483950379,"2014_nov"
8147,0,13,3,298,93,1679.30743255419,"2014_dec"
8147,2,40,0,1,15,336.723656855602,"2015_jan"
8147,0,7,21,161,56,1093.11843492185,"2015_feb"
8147,0,4,51,4,19,274.91132354486,"2015_mar"
8147,40,1,13,22,25,576.11247105771,"2015_apr"
8147,77,20,1,8,35,687.967302436391,"2015_may"
8147,0,8,11,1,5,84.573090173443,"2015_jun"
8147,0,21,11,12,14,226.63545978481,"2015_jul"
8147,31,24,0,0,18,348.147777659733,"2015_aug"
8147,18,2,1,5,4,76.6360967001184,"2015_sep"
8147,0,70,60,128,79,1372.70208666628,"2015_oct"
8147,0,63,0,33,28,510.842028593112,"2015_nov"
8147,10,48,2,0,14,305.06682670833,"2015_dec"
8148,0,12,0,18,8,149.288185887881,"2014_jan"
8148,3,17,3,0,5,112.805188320799,"2014_feb"
8148,11,1,11,5,7,161.987042228463,"2014_mar"
8148,0,1,61,35,27,656.843495932317,"2014_apr"
8148,15,0,1,86,25,485.872852120926,"2014_may"
8148,37,0,85,4,30,620.042386289511,"2014_jun"
8148,0,17,179,16,59,1092.85155049023,"2014_jul"
8148,48,0,15,0,26,500.268720846051,"2014_aug"
8148,5,0,26,168,53,1013.43373843199,"2014_sep"
8148,3,3,1,0,5,89.9746679841512,"2014_oct"
8148,28,0,2,2,10,272.097062342141,"2014_nov"
8148,3,3,74,75,49,1006.34892207769,"2014_dec"
8148,0,0,0,57,12,218.78319723281,"2015_jan"
8148,0,1,2,54,12,250.086113949682,"2015_feb"
8148,4,37,1,0,15,280.174215035525,"2015_mar"
8148,16,43,8,13,30,608.97722210969,"2015_apr"
8148,2,0,86,13,32,730.047791113859,"2015_may"
8148,3,131,16,81,68,1295.08566062359,"2015_jun"
8148,0,0,189,5,61,1009.15768496723,"2015_jul"
8148,124,2,0,136,92,2005.60860680476,"2015_aug"
8148,0,0,0,29,7,144.179594902424,"2015_sep"
8148,0,18,0,3,3,67.386272827492,"2015_oct"
8148,0,0,0,8,2,45.6379447088489,"2015_nov"
8148,0,0,5,0,3,68.1460811944605,"2015_dec"
8149,208,15,0,0,72,1752.01470564971,"2014_jan"
8149,104,89,11,51,73,1465.57474313379,"2014_feb"
8149,22,4,1,22,13,263.618346265395,"2014_mar"
8149,10,1,0,0,5,104.762200972228,"2014_apr"
8149,8,17,2,77,30,543.330886996339,"2014_may"
8149,211,0,2,45,80,1686.15119427577,"2014_jun"
8149,0,1,0,15,5,92.5530350157029,"2014_jul"
8149,1,38,17,9,16,261.901234904387,"2014_aug"
8149,5,8,25,95,34,648.060176907609,"2014_sep"
8149,1,0,0,33,8,168.235009810651,"2014_oct"
8149,5,13,9,10,13,291.338164569656,"2014_nov"
8149,2,78,11,56,33,665.113302054989,"2014_dec"
8149,2,2,5,9,1,19.8368036532963,"2015_jan"
8149,100,21,7,75,54,1120.29498034731,"2015_feb"
8149,2,0,31,0,10,206.358428781777,"2015_mar"
8149,0,0,4,2,1,19.0088731855474,"2015_apr"
8149,0,107,1,30,32,647.229078176033,"2015_may"
8149,4,119,10,21,47,995.961944728656,"2015_jun"
8149,9,52,1,2,25,521.211395457916,"2015_jul"
8149,0,145,11,4,48,1025.88900577044,"2015_aug"
8149,0,11,38,15,18,385.344760265029,"2015_sep"
8149,142,26,0,5,57,1208.21918690511,"2015_oct"
8149,60,3,2,55,37,863.642102083154,"2015_nov"
8149,13,0,29,11,22,448.921672482768,"2015_dec"
8150,74,96,0,0,52,907.702843595469,"2014_jan"
8150,0,2,2,128,39,776.29032273251,"2014_feb"
8150,57,4,7,0,14,317.60385412875,"2014_mar"
8150,5,59,4,1,27,609.970996611089,"2014_apr"
8150,51,6,0,3,13,214.4867419895,"2014_may"
8150,0,0,0,102,32,715.100950038303,"2014_jun"
8150,2,0,50,2,20,389.229436040043,"2014_jul"
8150,8,1,13,2,7,141.918482859996,"2014_aug"
8150,22,0,50,6,26,469.574258238009,"2014_sep"
8150,13,13,482,1,150,2975.33824229222,"2014_oct"
8150,1,0,19,2,10,184.116835562754,"2014_nov"
8150,0,13,7,0,6,110.812815480757,"2014_dec"
8150,166,17,16,10,73,1347.17115891645,"2015_jan"
8150,2,13,122,0,43,911.131020346812,"2015_feb"
8150,1,0,377,8,117,2668.86453760367,"2015_mar"
8150,318,152,11,15,152,3024.03611066197,"2015_apr"
8150,29,4,8,0,10,199.420400150523,"2015_may"
8150,18,8,0,3,7,114.881479416267,"2015_jun"
8150,7,26,23,3,25,423.669196400857,"2015_jul"
8150,229,17,33,0,77,1923.50136412593,"2015_aug"
8150,66,82,550,3,224,4684.55609249182,"2015_sep"
8150,2,2,20,15,13,233.22865868744,"2015_oct"
8150,2,1,0,83,23,498.094215188612,"2015_nov"
8150,1,1,6,7,4,74.3024548484574,"2015_dec"
8151,3,38,77,23,40,762.299635487175,"2014_jan"
8151,0,3,0,1,0,0,"2014_feb"
8151,30,0,46,2,20,425.685872359917,"2014_mar"
8151,0,0,28,27,16,367.640893191544,"2014_apr"
8151,8,0,72,0,24,481.159982785611,"2014_may"
8151,1,0,10,2,7,133.708538045685,"2014_jun"
8151,12,3,6,0,5,101.250094409131,"2014_jul"
8151,0,52,8,0,22,406.657704551649,"2014_aug"
8151,7,46,13,15,16,428.185504603024,"2014_sep"
8151,0,3,8,37,8,183.494562388562,"2014_oct"
8151,46,45,0,0,25,468.401548697027,"2014_nov"
8151,1,15,21,0,12,252.417909967819,"2014_dec"
8151,1,177,0,30,63,1024.74895194742,"2015_jan"
8151,15,28,0,29,29,591.912700907933,"2015_feb"
8151,155,0,0,0,44,868.9825776763,"2015_mar"
8151,15,36,15,7,20,370.291240091364,"2015_apr"
8151,7,34,0,0,10,169.387601694687,"2015_may"
8151,2,7,0,0,3,58.2940181279089,"2015_jun"
8151,8,19,8,14,14,264.421107804197,"2015_jul"
8151,40,8,7,4,21,469.786329309131,"2015_aug"
8151,0,19,2,9,13,296.038599775562,"2015_sep"
8151,24,1,36,8,21,405.792609940451,"2015_oct"
8151,47,2,77,6,45,791.057203397832,"2015_nov"
8151,1,3,0,243,86,1646.7503476374,"2015_dec"
8152,0,0,1,14,6,127.169207696736,"2014_jan"
8152,63,28,1,0,28,547.452040264736,"2014_feb"
8152,87,35,0,5,41,757.267220226762,"2014_mar"
8152,0,0,141,1,42,950.617282257479,"2014_apr"
8152,81,9,0,1,27,627.359887649073,"2014_may"
8152,9,0,0,20,9,213.313415110436,"2014_jun"
8152,42,63,0,0,27,513.342687742035,"2014_jul"
8152,0,223,4,1,67,1403.05109829705,"2014_aug"
8152,86,93,120,27,93,1690.38851887305,"2014_sep"
8152,0,8,214,1,71,1564.96712366949,"2014_oct"
8152,246,3,2,12,76,1654.21947146487,"2014_nov"
8152,3,0,78,0,25,586.60474009505,"2014_dec"
8152,1,28,0,3,8,150.702978723986,"2015_jan"
8152,24,0,26,13,12,250.05786138103,"2015_feb"
8152,408,0,169,0,170,2934.10435612807,"2015_mar"
8152,8,0,1,0,4,85.9961291824777,"2015_apr"
8152,0,110,1,0,37,707.226039036218,"2015_may"
8152,0,136,32,279,122,2401.76032939809,"2015_jun"
8152,328,3,0,258,177,3299.20218095653,"2015_jul"
8152,1,128,69,10,61,1009.16183444868,"2015_aug"
8152,3,23,1,242,78,1562.3618845653,"2015_sep"
8152,0,111,19,0,42,1096.59551468871,"2015_oct"
8152,14,21,7,2,20,446.893487420957,"2015_nov"
8152,137,0,22,59,57,1186.49781401409,"2015_dec"
8153,9,38,2,2,13,304.765162035407,"2014_jan"
8153,92,0,0,47,41,911.539350282845,"2014_feb"
8153,18,0,0,7,12,228.843533871871,"2014_mar"
8153,0,1,0,0,1,17.2218983793838,"2014_apr"
8153,16,0,14,0,8,157.914288306856,"2014_may"
8153,30,5,0,16,14,279.574347202526,"2014_jun"
8153,9,6,10,1,9,180.280207967865,"2014_jul"
8153,26,0,0,1,4,87.9884468931825,"2014_aug"
8153,4,13,4,3,5,101.987411229169,"2014_sep"
8153,1,26,0,16,13,249.066274847735,"2014_oct"
8153,70,6,0,44,36,898.73038466416,"2014_nov"
8153,12,6,4,105,38,680.46874106694,"2014_dec"
8153,4,12,3,58,31,739.067645807491,"2015_jan"
8153,7,0,5,102,30,646.687902476757,"2015_feb"
8153,3,0,10,0,5,115.120750337538,"2015_mar"
8153,4,14,0,83,32,651.87199719519,"2015_apr"
8153,0,10,70,0,27,599.704947892101,"2015_may"
8153,55,2,50,13,36,769.64116786816,"2015_jun"
8153,2,4,1,7,3,64.9800675557717,"2015_jul"
8153,2,8,0,0,2,43.8674229887105,"2015_aug"
8153,15,3,0,4,12,276.415105741735,"2015_sep"
8153,184,0,84,0,76,1559.12209493124,"2015_oct"
8153,7,0,0,6,2,39.6784790482246,"2015_nov"
8153,0,26,0,7,10,205.180102043784,"2015_dec"
8154,11,7,0,54,24,465.867537992631,"2014_jan"
8154,4,6,13,1,8,150.403725438734,"2014_feb"
8154,0,0,0,147,48,791.161019945555,"2014_mar"
8154,3,0,1,2,2,45.2476017993929,"2014_apr"
8154,10,23,52,8,24,408.15367098712,"2014_may"
8154,14,6,8,17,14,272.637762828429,"2014_jun"
8154,80,0,62,46,63,1232.22119835168,"2014_jul"
8154,90,85,10,20,60,1320.39112906254,"2014_aug"
8154,1,1,120,0,40,847.134032406344,"2014_sep"
8154,33,0,0,7,9,190.088201765378,"2014_oct"
8154,45,5,59,0,38,775.447932271751,"2014_nov"
8154,46,5,17,198,76,1354.26208432712,"2014_dec"
8154,15,0,1,0,6,111.196455827554,"2015_jan"
8154,0,34,59,35,51,1257.41478898822,"2015_feb"
8154,22,0,45,63,34,788.700453732402,"2015_mar"
8154,1,3,6,7,7,154.0636249018,"2015_apr"
8154,58,19,0,0,24,489.185909368751,"2015_may"
8154,4,0,30,0,7,170.451019563917,"2015_jun"
8154,29,0,2,2,6,123.039450124267,"2015_jul"
8154,7,46,105,4,43,866.626846984242,"2015_aug"
8154,42,1,0,9,14,294.788811463245,"2015_sep"
8154,6,17,0,2,5,80.6970398960623,"2015_oct"
8154,0,0,64,0,14,279.203520571567,"2015_nov"
8154,4,17,2,0,4,81.4414339765912,"2015_dec"
8155,1,0,0,21,3,63.8774559769167,"2014_jan"
8155,1,2,14,0,4,79.0097858294946,"2014_feb"
8155,4,165,1,40,74,1379.79530743737,"2014_mar"
8155,1,14,41,0,16,383.841091343034,"2014_apr"
8155,0,4,10,0,2,45.8004942407626,"2014_may"
8155,4,49,95,0,38,917.325091859715,"2014_jun"
8155,47,148,23,0,68,1337.49578154428,"2014_jul"
8155,1,0,11,18,8,139.136772378449,"2014_aug"
8155,3,100,0,10,33,693.910866250636,"2014_sep"
8155,236,19,0,1,83,1864.73043694275,"2014_oct"
8155,0,73,30,59,53,1217.28513337471,"2014_nov"
8155,0,0,75,1,25,503.591550283996,"2014_dec"
8155,20,478,0,0,129,2326.90132801536,"2015_jan"
8155,16,60,10,31,38,715.60805520907,"2015_feb"
8155,11,27,5,18,19,354.585666317038,"2015_mar"
8155,39,1,187,18,64,1295.20545441378,"2015_apr"
8155,6,50,0,2,26,553.481113154436,"2015_may"
8155,177,0,1,193,103,2349.61763861515,"2015_jun"
8155,92,105,1,8,59,1103.56690006179,"2015_jul"
8155,108,19,26,3,45,781.992400550872,"2015_aug"
8155,0,34,7,0,10,193.068255832797,"2015_sep"
8155,0,5,7,98,29,588.870747821598,"2015_oct"
8155,0,0,3,40,12,211.240530606933,"2015_nov"
8155,68,5,25,35,42,751.821725812398,"2015_dec"
8156,3,0,0,364,101,1869.13572617315,"2014_jan"
8156,26,25,12,0,12,205.399468636045,"2014_feb"
8156,113,38,37,5,48,932.469549804146,"2014_mar"
8156,0,2,3,3,2,36.134166621475,"2014_apr"
8156,9,10,0,0,8,186.476538756989,"2014_may"
8156,0,134,26,1,58,1184.66336066954,"2014_jun"
8156,30,35,25,5,24,468.011956089111,"2014_jul"
8156,1,0,161,2,54,924.165029980122,"2014_aug"
8156,7,2,2,0,2,43.3064991078582,"2014_sep"
8156,2,3,0,1,2,39.5685097579877,"2014_oct"
8156,8,7,1,97,32,635.040405794578,"2014_nov"
8156,1,29,173,0,55,1042.041277144,"2014_dec"
8156,17,6,29,1,16,294.102369742568,"2015_jan"
8156,5,2,0,5,0,0,"2015_feb"
8156,27,71,25,6,39,861.684755127388,"2015_mar"
8156,9,8,55,4,26,453.797184855313,"2015_apr"
8156,0,197,0,9,64,1046.43843530987,"2015_may"
8156,1,10,19,129,55,1019.27065010863,"2015_jun"
8156,6,5,1,0,3,68.9129813613891,"2015_jul"
8156,6,0,7,0,2,46.4807783345548,"2015_aug"
8156,2,182,22,3,64,1230.79991942546,"2015_sep"
8156,31,219,103,253,196,3322.21110552821,"2015_oct"
8156,1,0,0,57,15,297.701884700693,"2015_nov"
8156,2,3,10,89,30,602.32778138496,"2015_dec"
8157,97,10,1,52,48,1040.19820589781,"2014_jan"
8157,214,11,3,144,109,2245.99623217587,"2014_feb"
8157,90,13,2,41,45,784.624092095002,"2014_mar"
8157,53,3,1,2,13,281.446889260813,"2014_apr"
8157,60,29,26,26,40,932.049988669365,"2014_may"
8157,0,0,4,14,3,61.2213987315115,"2014_jun"
8157,38,11,43,10,35,923.202636516553,"2014_jul"
8157,17,109,2,5,38,766.220538818218,"2014_aug"
8157,6,0,1,7,2,40.4148223460679,"2014_sep"
8157,0,23,5,29,16,351.739490059638,"2014_oct"
8157,0,8,12,5,9,187.818156560935,"2014_nov"
8157,10,4,0,2,7,160.735159004284,"2014_dec"
8157,11,58,1,0,18,384.978113248565,"2015_jan"
8157,0,0,1,5,1,19.5472740318886,"2015_feb"
8157,48,0,1,20,17,297.81214877285,"2015_mar"
8157,82,0,130,4,65,1555.99867514478,"2015_apr"
8157,11,52,0,1,18,426.949838859199,"2015_may"
8157,3,1,3,1,2,35.146689827587,"2015_jun"
8157,0,11,0,22,12,227.70358273598,"2015_jul"
